sale_id,product_id,quantity_sold,sale_date,name,category,shelf_life_days,current_stock,rolling_avg_7d,rolling_avg_14d,rolling_std_7d,weekly_total,day_of_week,days_until_stockout
852,10,19,2024-02-11,Cheddar Cheese,Refrigerated,21,212,12.29,12.5,6.52,86,6,17.2
853,10,13,2024-02-12,Cheddar Cheese,Refrigerated,21,199,12.29,13.43,6.52,86,0,16.2
854,10,12,2024-02-13,Cheddar Cheese,Refrigerated,21,187,12.71,13.0,6.37,89,1,14.7
855,10,10,2024-02-14,Cheddar Cheese,Refrigerated,21,177,12.14,13.07,6.41,85,2,14.6
856,10,19,2024-02-15,Cheddar Cheese,Refrigerated,21,360,12.14,13.29,6.41,85,3,29.7
857,10,15,2024-02-16,Cheddar Cheese,Refrigerated,21,345,12.57,13.07,6.5,88,4,27.4
858,10,18,2024-02-17,Cheddar Cheese,Refrigerated,21,327,15.14,13.29,3.63,106,5,21.6
859,10,19,2024-02-18,Cheddar Cheese,Refrigerated,21,308,15.14,13.71,3.63,106,6,20.3
860,10,12,2024-02-19,Cheddar Cheese,Refrigerated,21,296,15.0,13.64,3.74,105,0,19.7
861,10,16,2024-02-20,Cheddar Cheese,Refrigerated,21,280,15.57,14.14,3.51,109,1,18.0
862,10,15,2024-02-21,Cheddar Cheese,Refrigerated,21,265,16.29,14.21,2.56,114,2,16.3
863,10,18,2024-02-22,Cheddar Cheese,Refrigerated,21,247,16.14,14.14,2.41,113,3,15.3
864,10,15,2024-02-23,Cheddar Cheese,Refrigerated,21,232,16.14,14.36,2.41,113,4,14.4
865,10,20,2024-02-24,Cheddar Cheese,Refrigerated,21,212,16.43,15.79,2.76,115,5,12.9
866,10,15,2024-02-25,Cheddar Cheese,Refrigerated,21,197,15.86,15.5,2.54,111,6,12.4
867,10,9,2024-02-26,Cheddar Cheese,Refrigerated,21,188,15.43,15.21,3.41,108,0,12.2
868,10,9,2024-02-27,Cheddar Cheese,Refrigerated,21,179,14.43,15.0,4.16,101,1,12.4
869,10,22,2024-02-28,Cheddar Cheese,Refrigerated,21,360,15.43,15.86,5.06,108,2,23.3
870,10,12,2024-02-29,Cheddar Cheese,Refrigerated,21,348,14.57,15.36,5.06,102,3,23.9
871,10,18,2024-03-01,Cheddar Cheese,Refrigerated,21,330,15.0,15.57,5.23,105,4,22.0
872,10,15,2024-03-02,Cheddar Cheese,Refrigerated,21,315,14.29,15.36,4.75,100,5,22.0
873,10,13,2024-03-03,Cheddar Cheese,Refrigerated,21,302,14.0,14.93,4.76,98,6,21.6
874,10,6,2024-03-04,Cheddar Cheese,Refrigerated,21,296,13.57,14.5,5.38,95,0,21.8
875,10,8,2024-03-05,Cheddar Cheese,Refrigerated,21,288,13.43,13.93,5.53,94,1,21.4
876,10,20,2024-03-06,Cheddar Cheese,Refrigerated,21,268,13.14,14.29,5.05,92,2,20.4
877,10,14,2024-03-07,Cheddar Cheese,Refrigerated,21,254,13.43,14.0,5.03,94,3,18.9
878,10,19,2024-03-08,Cheddar Cheese,Refrigerated,21,235,13.57,14.29,5.19,95,4,17.3
879,10,17,2024-03-09,Cheddar Cheese,Refrigerated,21,218,13.86,14.07,5.34,97,5,15.7
880,10,17,2024-03-10,Cheddar Cheese,Refrigerated,21,201,14.43,14.21,5.44,101,6,13.9
881,10,14,2024-03-11,Cheddar Cheese,Refrigerated,21,187,15.57,14.57,4.04,109,0,12.0
882,10,9,2024-03-12,Cheddar Cheese,Refrigerated,21,178,15.71,14.57,3.73,110,1,11.3
883,10,10,2024-03-13,Cheddar Cheese,Refrigerated,21,360,14.29,13.71,3.73,100,2,25.2
884,10,16,2024-03-14,Cheddar Cheese,Refrigerated,21,344,14.57,14.0,3.78,102,3,23.6
885,10,15,2024-03-15,Cheddar Cheese,Refrigerated,21,329,14.0,13.79,3.27,98,4,23.5
886,10,15,2024-03-16,Cheddar Cheese,Refrigerated,21,314,13.71,13.79,3.04,96,5,22.9
887,10,11,2024-03-17,Cheddar Cheese,Refrigerated,21,303,12.86,13.64,2.79,90,6,23.6
888,10,12,2024-03-18,Cheddar Cheese,Refrigerated,21,291,12.57,14.07,2.76,88,0,23.2
889,10,16,2024-03-19,Cheddar Cheese,Refrigerated,21,275,13.57,14.64,2.51,95,1,20.3
890,10,10,2024-03-20,Cheddar Cheese,Refrigerated,21,265,13.57,13.93,2.51,95,2,19.5
891,10,17,2024-03-21,Cheddar Cheese,Refrigerated,21,248,13.71,14.14,2.69,96,3,18.1
892,10,16,2024-03-22,Cheddar Cheese,Refrigerated,21,232,13.86,13.93,2.79,97,4,16.7
893,10,8,2024-03-23,Cheddar Cheese,Refrigerated,21,224,12.86,13.29,3.48,90,5,17.4
894,10,12,2024-03-24,Cheddar Cheese,Refrigerated,21,212,13.0,12.93,3.42,91,6,16.3
895,10,10,2024-03-25,Cheddar Cheese,Refrigerated,21,202,12.71,12.64,3.59,89,0,15.9
896,10,10,2024-03-26,Cheddar Cheese,Refrigerated,21,192,11.86,12.71,3.39,83,1,16.2
897,10,10,2024-03-27,Cheddar Cheese,Refrigerated,21,182,11.86,12.71,3.39,83,2,15.3
898,10,21,2024-03-28,Cheddar Cheese,Refrigerated,21,360,12.43,13.07,4.54,87,3,29.0
899,10,17,2024-03-29,Cheddar Cheese,Refrigerated,21,343,12.57,13.21,4.69,88,4,27.3
900,10,20,2024-03-30,Cheddar Cheese,Refrigerated,21,323,14.29,13.57,4.92,100,5,22.6
901,11,7,2024-01-01,Dish Soap,Household,730,233,7.0,7.0,0.0,7,0,33.3
902,11,8,2024-01-02,Dish Soap,Household,730,225,7.5,7.5,0.71,15,1,30.0
903,11,7,2024-01-03,Dish Soap,Household,730,218,7.33,7.33,0.58,22,2,29.7
904,11,8,2024-01-04,Dish Soap,Household,730,210,7.5,7.5,0.58,30,3,28.0
905,11,8,2024-01-05,Dish Soap,Household,730,202,7.6,7.6,0.55,38,4,26.6
906,11,18,2024-01-06,Dish Soap,Household,730,184,9.33,9.33,4.27,56,5,19.7
907,11,10,2024-01-07,Dish Soap,Household,730,174,9.43,9.43,3.91,66,6,18.5
908,11,7,2024-01-08,Dish Soap,Household,730,167,9.43,9.12,3.91,66,0,17.7
909,11,7,2024-01-09,Dish Soap,Household,730,160,9.29,8.89,3.99,65,1,17.2
910,11,8,2024-01-10,Dish Soap,Household,730,152,9.43,8.8,3.91,66,2,16.1
911,11,7,2024-01-11,Dish Soap,Household,730,145,9.29,8.64,3.99,65,3,15.6
912,11,16,2024-01-12,Dish Soap,Household,730,129,10.43,9.25,4.65,73,4,12.4
913,11,12,2024-01-13,Dish Soap,Household,730,117,9.57,9.46,3.41,67,5,12.2
914,11,12,2024-01-14,Dish Soap,Household,730,240,9.86,9.64,3.53,69,6,24.3
915,11,9,2024-01-15,Dish Soap,Household,730,231,10.14,9.79,3.34,71,0,22.8
916,11,7,2024-01-16,Dish Soap,Household,730,224,10.14,9.71,3.34,71,1,22.1
917,11,3,2024-01-17,Dish Soap,Household,730,221,9.43,9.43,4.28,66,2,23.4
918,11,9,2024-01-18,Dish Soap,Household,730,212,9.71,9.5,4.15,68,3,21.8
919,11,18,2024-01-19,Dish Soap,Household,730,194,10.0,10.21,4.69,70,4,19.4
920,11,16,2024-01-20,Dish Soap,Household,730,178,10.57,10.07,5.19,74,5,16.8
921,11,13,2024-01-21,Dish Soap,Household,730,165,10.71,10.29,5.25,75,6,15.4
922,11,2,2024-01-22,Dish Soap,Household,730,163,9.71,9.93,6.21,68,0,16.8
923,11,4,2024-01-23,Dish Soap,Household,730,159,9.29,9.71,6.52,65,1,17.1
924,11,7,2024-01-24,Dish Soap,Household,730,152,9.86,9.64,6.04,69,2,15.4
925,11,11,2024-01-25,Dish Soap,Household,730,141,10.14,9.93,6.04,71,3,13.9
926,11,9,2024-01-26,Dish Soap,Household,730,132,8.86,9.43,4.95,62,4,14.9
927,11,11,2024-01-27,Dish Soap,Household,730,121,8.14,9.36,4.02,57,5,14.9
928,11,7,2024-01-28,Dish Soap,Household,730,114,7.29,9.0,3.4,51,6,15.6
929,11,4,2024-01-29,Dish Soap,Household,730,240,7.57,8.64,2.94,53,0,31.7
930,11,7,2024-01-30,Dish Soap,Household,730,233,8.0,8.64,2.52,56,1,29.1
931,11,8,2024-01-31,Dish Soap,Household,730,225,8.14,9.0,2.48,57,2,27.6
932,11,8,2024-02-01,Dish Soap,Household,730,217,7.71,8.93,2.14,54,3,28.1
933,11,5,2024-02-02,Dish Soap,Household,730,212,7.14,8.0,2.27,50,4,29.7
934,11,12,2024-02-03,Dish Soap,Household,730,200,7.29,7.71,2.56,51,5,27.4
935,11,8,2024-02-04,Dish Soap,Household,730,192,7.43,7.36,2.57,52,6,25.8
936,11,6,2024-02-05,Dish Soap,Household,730,186,7.71,7.64,2.21,54,0,24.1
937,11,10,2024-02-06,Dish Soap,Household,730,176,8.14,8.07,2.34,57,1,21.6
938,11,12,2024-02-07,Dish Soap,Household,730,164,8.71,8.43,2.75,61,2,18.8
939,11,6,2024-02-08,Dish Soap,Household,730,158,8.43,8.07,2.94,59,3,18.7
940,11,9,2024-02-09,Dish Soap,Household,730,149,9.0,8.07,2.52,63,4,16.6
941,11,14,2024-02-10,Dish Soap,Household,730,135,9.29,8.29,2.98,65,5,14.5
942,11,9,2024-02-11,Dish Soap,Household,730,126,9.43,8.43,2.94,66,6,13.4
943,11,8,2024-02-12,Dish Soap,Household,730,118,9.71,8.71,2.63,68,0,12.2
944,11,4,2024-02-13,Dish Soap,Household,730,114,8.86,8.5,3.39,62,1,12.9
945,11,11,2024-02-14,Dish Soap,Household,730,240,8.71,8.71,3.25,61,2,27.6
946,11,8,2024-02-15,Dish Soap,Household,730,232,9.0,8.71,3.06,63,3,25.8
947,11,0,2024-02-16,Dish Soap,Household,730,232,7.71,8.36,4.57,54,4,30.1
948,11,14,2024-02-17,Dish Soap,Household,730,218,7.71,8.5,4.57,54,5,28.3
949,11,6,2024-02-18,Dish Soap,Household,730,212,7.29,8.36,4.57,51,6,29.1
950,11,15,2024-02-19,Dish Soap,Household,730,197,8.29,9.0,5.44,58,0,23.8
951,11,11,2024-02-20,Dish Soap,Household,730,186,9.29,9.07,5.15,65,1,20.0
952,11,9,2024-02-21,Dish Soap,Household,730,177,9.0,8.86,5.1,63,2,19.7
953,11,11,2024-02-22,Dish Soap,Household,730,166,9.43,9.21,5.13,66,3,17.6
954,11,9,2024-02-23,Dish Soap,Household,730,157,10.71,9.21,3.09,75,4,14.7
955,11,9,2024-02-24,Dish Soap,Household,730,148,10.0,8.86,2.77,70,5,14.8
956,11,5,2024-02-25,Dish Soap,Household,730,143,9.86,8.57,3.02,69,6,14.5
957,11,11,2024-02-26,Dish Soap,Household,730,132,9.29,8.79,2.14,65,0,14.2
958,11,6,2024-02-27,Dish Soap,Household,730,126,8.57,8.93,2.3,60,1,14.7
959,11,6,2024-02-28,Dish Soap,Household,730,120,8.14,8.57,2.48,57,2,14.7
960,11,8,2024-02-29,Dish Soap,Household,730,240,7.71,8.57,2.14,54,3,31.1
961,11,14,2024-03-01,Dish Soap,Household,730,226,8.43,9.57,3.21,59,4,26.8
962,11,8,2024-03-02,Dish Soap,Household,730,218,8.29,9.14,3.2,58,5,26.3
963,11,8,2024-03-03,Dish Soap,Household,730,210,8.71,9.29,2.87,61,6,24.1
964,11,8,2024-03-04,Dish Soap,Household,730,202,8.29,8.79,2.69,58,0,24.4
965,11,5,2024-03-05,Dish Soap,Household,730,197,8.14,8.36,2.85,57,1,24.2
966,11,14,2024-03-06,Dish Soap,Household,730,183,9.29,8.71,3.4,65,2,19.7
967,11,9,2024-03-07,Dish Soap,Household,730,174,9.43,8.57,3.36,66,3,18.5
968,11,7,2024-03-08,Dish Soap,Household,730,167,8.43,8.43,2.76,59,4,19.8
969,11,11,2024-03-09,Dish Soap,Household,730,156,8.86,8.57,2.91,62,5,17.6
970,11,8,2024-03-10,Dish Soap,Household,730,148,8.86,8.79,2.91,62,6,16.7
971,11,8,2024-03-11,Dish Soap,Household,730,140,8.86,8.57,2.91,62,0,15.8
972,11,8,2024-03-12,Dish Soap,Household,730,132,9.29,8.71,2.43,65,1,14.2
973,11,0,2024-03-13,Dish Soap,Household,730,132,7.29,8.29,3.45,51,2,18.1
974,11,9,2024-03-14,Dish Soap,Household,730,123,7.29,8.36,3.45,51,3,16.9
975,11,7,2024-03-15,Dish Soap,Household,730,116,7.29,7.86,3.45,51,4,15.9
976,11,11,2024-03-16,Dish Soap,Household,730,240,7.29,8.07,3.45,51,5,32.9
977,11,9,2024-03-17,Dish Soap,Household,730,231,7.43,8.14,3.51,52,6,31.1
978,11,7,2024-03-18,Dish Soap,Household,730,224,7.29,8.07,3.5,51,0,30.7
979,11,5,2024-03-19,Dish Soap,Household,730,219,6.86,8.07,3.58,48,1,31.9
980,11,0,2024-03-20,Dish Soap,Household,730,219,6.86,7.07,3.58,48,2,31.9
981,11,8,2024-03-21,Dish Soap,Household,730,211,6.71,7.0,3.5,47,3,31.4
982,11,8,2024-03-22,Dish Soap,Household,730,203,6.86,7.07,3.53,48,4,29.6
983,11,17,2024-03-23,Dish Soap,Household,730,186,7.71,7.5,5.09,54,5,24.1
984,11,6,2024-03-24,Dish Soap,Household,730,180,7.29,7.36,5.09,51,6,24.7
985,11,13,2024-03-25,Dish Soap,Household,730,167,8.14,7.71,5.52,57,0,20.5
986,11,8,2024-03-26,Dish Soap,Household,730,159,8.57,7.71,5.35,60,1,18.6
987,11,6,2024-03-27,Dish Soap,Household,730,153,9.43,8.14,4.08,66,2,16.2
988,11,13,2024-03-28,Dish Soap,Household,730,140,10.14,8.43,4.22,71,3,13.8
989,11,0,2024-03-29,Dish Soap,Household,730,140,9.0,7.93,5.72,63,4,15.6
990,11,13,2024-03-30,Dish Soap,Household,730,127,8.43,8.07,4.93,59,5,15.1
991,12,5,2024-01-01,Bleach,Household,365,85,5.0,5.0,0.0,5,0,17.0
992,12,2,2024-01-02,Bleach,Household,365,83,3.5,3.5,2.12,7,1,23.7
993,12,2,2024-01-03,Bleach,Household,365,81,3.0,3.0,1.73,9,2,27.0
994,12,4,2024-01-04,Bleach,Household,365,77,3.25,3.25,1.5,13,3,23.7
995,12,10,2024-01-05,Bleach,Household,365,67,4.6,4.6,3.29,23,4,14.6
996,12,0,2024-01-06,Bleach,Household,365,67,3.83,3.83,3.49,23,5,17.5
997,12,3,2024-01-07,Bleach,Household,365,64,3.71,3.71,3.2,26,6,17.3
998,12,2,2024-01-08,Bleach,Household,365,62,3.29,3.5,3.2,23,0,18.8
999,12,1,2024-01-09,Bleach,Household,365,61,3.14,3.22,3.29,22,1,19.4
1000,12,2,2024-01-10,Bleach,Household,365,59,3.14,3.1,3.29,22,2,18.8
1001,12,6,2024-01-11,Bleach,Household,365,53,3.43,3.36,3.46,24,3,15.5
1002,12,1,2024-01-12,Bleach,Household,365,52,2.14,3.17,1.95,15,4,24.3
1003,12,4,2024-01-13,Bleach,Household,365,48,2.71,3.23,1.8,19,5,17.7
1004,12,6,2024-01-14,Bleach,Household,365,90,3.14,3.43,2.19,22,6,28.7
1005,12,1,2024-01-15,Bleach,Household,365,89,3.0,3.14,2.31,21,0,29.7
1006,12,4,2024-01-16,Bleach,Household,365,85,3.43,3.29,2.15,24,1,24.8
1007,12,3,2024-01-17,Bleach,Household,365,82,3.57,3.36,2.07,25,2,23.0
1008,12,2,2024-01-18,Bleach,Household,365,80,3.0,3.21,1.83,21,3,26.7
1009,12,5,2024-01-19,Bleach,Household,365,75,3.57,2.86,1.72,25,4,21.0
1010,12,5,2024-01-20,Bleach,Household,365,70,3.71,3.21,1.8,26,5,18.9
1011,12,6,2024-01-21,Bleach,Household,365,64,3.71,3.43,1.8,26,6,17.3
1012,12,4,2024-01-22,Bleach,Household,365,60,4.14,3.57,1.35,29,0,14.5
1013,12,1,2024-01-23,Bleach,Household,365,59,3.71,3.57,1.8,26,1,15.9
1014,12,0,2024-01-24,Bleach,Household,365,59,3.29,3.43,2.29,23,2,17.9
1015,12,3,2024-01-25,Bleach,Household,365,56,3.43,3.21,2.23,24,3,16.3
1016,12,8,2024-01-26,Bleach,Household,365,48,3.86,3.71,2.79,27,4,12.4
1017,12,5,2024-01-27,Bleach,Household,365,43,3.86,3.79,2.79,27,5,11.1
1018,12,5,2024-01-28,Bleach,Household,365,90,3.71,3.71,2.69,26,6,24.3
1019,12,3,2024-01-29,Bleach,Household,365,87,3.57,3.86,2.7,25,0,24.4
1020,12,0,2024-01-30,Bleach,Household,365,87,3.43,3.57,2.88,24,1,25.4
1021,12,0,2024-01-31,Bleach,Household,365,87,3.43,3.36,2.88,24,2,25.4
1022,12,7,2024-02-01,Bleach,Household,365,80,4.0,3.71,3.16,28,3,20.0
1023,12,2,2024-02-02,Bleach,Household,365,78,3.14,3.5,2.67,22,4,24.8
1024,12,4,2024-02-03,Bleach,Household,365,74,3.0,3.43,2.58,21,5,24.7
1025,12,3,2024-02-04,Bleach,Household,365,71,2.71,3.21,2.43,19,6,26.2
1026,12,3,2024-02-05,Bleach,Household,365,68,2.71,3.14,2.43,19,0,25.1
1027,12,1,2024-02-06,Bleach,Household,365,67,2.86,3.14,2.27,20,1,23.4
1028,12,0,2024-02-07,Bleach,Household,365,67,2.86,3.14,2.27,20,2,23.4
1029,12,2,2024-02-08,Bleach,Household,365,65,2.14,3.07,1.35,15,3,30.4
1030,12,0,2024-02-09,Bleach,Household,365,65,1.86,2.5,1.57,13,4,34.9
1031,12,5,2024-02-10,Bleach,Household,365,60,2.0,2.5,1.83,14,5,30.0
1032,12,1,2024-02-11,Bleach,Household,365,59,1.71,2.21,1.8,12,6,34.5
1033,12,0,2024-02-12,Bleach,Household,365,59,1.29,2.0,1.8,9,0,45.7
1034,12,0,2024-02-13,Bleach,Household,365,59,1.14,2.0,1.86,8,1,51.8
1035,12,1,2024-02-14,Bleach,Household,365,58,1.29,2.07,1.8,9,2,45.0
1036,12,5,2024-02-15,Bleach,Household,365,53,1.71,1.93,2.29,12,3,31.0
1037,12,2,2024-02-16,Bleach,Household,365,51,2.0,1.93,2.16,14,4,25.5
1038,12,6,2024-02-17,Bleach,Household,365,45,2.14,2.07,2.41,15,5,21.0
1039,12,2,2024-02-18,Bleach,Household,365,43,2.29,2.0,2.36,16,6,18.8
1040,12,1,2024-02-19,Bleach,Household,365,90,2.43,1.86,2.23,17,0,37.0
1041,12,3,2024-02-20,Bleach,Household,365,87,2.86,2.0,1.95,20,1,30.4
1042,12,4,2024-02-21,Bleach,Household,365,83,3.29,2.29,1.8,23,2,25.2
1043,12,3,2024-02-22,Bleach,Household,365,80,3.0,2.36,1.63,21,3,26.7
1044,12,0,2024-02-23,Bleach,Household,365,80,2.71,2.36,1.98,19,4,29.5
1045,12,6,2024-02-24,Bleach,Household,365,74,2.71,2.43,1.98,19,5,27.3
1046,12,6,2024-02-25,Bleach,Household,365,68,3.29,2.79,2.29,23,6,20.7
1047,12,3,2024-02-26,Bleach,Household,365,65,3.57,3.0,2.07,25,0,18.2
1048,12,6,2024-02-27,Bleach,Household,365,59,4.0,3.43,2.24,28,1,14.8
1049,12,3,2024-02-28,Bleach,Household,365,56,3.86,3.57,2.27,27,2,14.5
1050,12,3,2024-02-29,Bleach,Household,365,53,3.86,3.43,2.27,27,3,13.7
1051,12,4,2024-03-01,Bleach,Household,365,49,4.43,3.57,1.51,31,4,11.1
1052,12,3,2024-03-02,Bleach,Household,365,46,4.0,3.36,1.41,28,5,11.5
1053,12,3,2024-03-03,Bleach,Household,365,43,3.57,3.43,1.13,25,6,12.0
1054,12,6,2024-03-04,Bleach,Household,365,90,4.0,3.79,1.41,28,0,22.5
1055,12,4,2024-03-05,Bleach,Household,365,86,3.71,3.86,1.11,26,1,23.2
1056,12,3,2024-03-06,Bleach,Household,365,83,3.71,3.79,1.11,26,2,22.4
1057,12,3,2024-03-07,Bleach,Household,365,80,3.71,3.79,1.11,26,3,21.6
1058,12,5,2024-03-08,Bleach,Household,365,75,3.86,4.14,1.21,27,4,19.4
1059,12,1,2024-03-09,Bleach,Household,365,74,3.57,3.79,1.62,25,5,20.7
1060,12,3,2024-03-10,Bleach,Household,365,71,3.57,3.57,1.62,25,6,19.9
1061,12,1,2024-03-11,Bleach,Household,365,70,2.86,3.43,1.46,20,0,24.5
1062,12,3,2024-03-12,Bleach,Household,365,67,2.71,3.21,1.38,19,1,24.7
1063,12,4,2024-03-13,Bleach,Household,365,63,2.86,3.29,1.46,20,2,22.0
1064,12,6,2024-03-14,Bleach,Household,365,57,3.29,3.5,1.89,23,3,17.3
1065,12,1,2024-03-15,Bleach,Household,365,56,2.71,3.29,1.89,19,4,20.7
1066,12,4,2024-03-16,Bleach,Household,365,52,3.14,3.36,1.77,22,5,16.6
1067,12,4,2024-03-17,Bleach,Household,365,48,3.29,3.43,1.8,23,6,14.6
1068,12,4,2024-03-18,Bleach,Household,365,44,3.71,3.29,1.5,26,0,11.9
1069,12,2,2024-03-19,Bleach,Household,365,90,3.57,3.14,1.62,25,1,25.2
1070,12,2,2024-03-20,Bleach,Household,365,88,3.29,3.07,1.7,23,2,26.7
1071,12,4,2024-03-21,Bleach,Household,365,84,3.0,3.14,1.29,21,3,28.0
1072,12,4,2024-03-22,Bleach,Household,365,80,3.43,3.07,0.98,24,4,23.3
1073,12,3,2024-03-23,Bleach,Household,365,77,3.29,3.21,0.95,23,5,23.4
1074,12,6,2024-03-24,Bleach,Household,365,71,3.57,3.43,1.4,25,6,19.9
1075,12,2,2024-03-25,Bleach,Household,365,69,3.29,3.5,1.5,23,0,21.0
1076,12,3,2024-03-26,Bleach,Household,365,66,3.43,3.5,1.4,24,1,19.2
1077,12,4,2024-03-27,Bleach,Household,365,62,3.71,3.5,1.25,26,2,16.7
1078,12,0,2024-03-28,Bleach,Household,365,62,3.14,3.07,1.86,22,3,19.7
1079,12,4,2024-03-29,Bleach,Household,365,58,3.14,3.29,1.86,22,4,18.5
1080,12,4,2024-03-30,Bleach,Household,365,54,3.29,3.29,1.89,23,5,16.4
1081,13,9,2024-01-01,Paper Towels,Household,730,441,9.0,9.0,0.0,9,0,49.0
1082,13,12,2024-01-02,Paper Towels,Household,730,429,10.5,10.5,2.12,21,1,40.9
1083,13,17,2024-01-03,Paper Towels,Household,730,412,12.67,12.67,4.04,38,2,32.5
1084,13,21,2024-01-04,Paper Towels,Household,730,391,14.75,14.75,5.32,59,3,26.5
1085,13,18,2024-01-05,Paper Towels,Household,730,373,15.4,15.4,4.83,77,4,24.2
1086,13,16,2024-01-06,Paper Towels,Household,730,357,15.5,15.5,4.32,93,5,23.0
1087,13,16,2024-01-07,Paper Towels,Household,730,341,15.57,15.57,3.95,109,6,21.9
1088,13,0,2024-01-08,Paper Towels,Household,730,341,14.29,13.62,6.85,100,0,23.9
1089,13,17,2024-01-09,Paper Towels,Household,730,324,15.0,14.0,6.83,105,1,21.6
1090,13,14,2024-01-10,Paper Towels,Household,730,310,14.57,14.0,6.78,102,2,21.3
1091,13,15,2024-01-11,Paper Towels,Household,730,295,13.71,14.09,6.18,96,3,21.5
1092,13,13,2024-01-12,Paper Towels,Household,730,282,13.0,14.0,5.89,91,4,21.7
1093,13,19,2024-01-13,Paper Towels,Household,730,263,13.43,14.38,6.24,94,5,19.6
1094,13,18,2024-01-14,Paper Towels,Household,730,245,13.71,14.64,6.42,96,6,17.9
1095,13,13,2024-01-15,Paper Towels,Household,730,232,15.57,14.93,2.44,109,0,14.9
1096,13,20,2024-01-16,Paper Towels,Household,730,212,16.0,15.5,2.94,112,1,13.2
1097,13,17,2024-01-17,Paper Towels,Household,730,450,16.43,15.5,2.82,115,2,27.4
1098,13,25,2024-01-18,Paper Towels,Household,730,425,17.86,15.79,4.18,125,3,23.8
1099,13,14,2024-01-19,Paper Towels,Household,730,411,18.0,15.5,4.0,126,4,22.8
1100,13,22,2024-01-20,Paper Towels,Household,730,389,18.43,15.93,4.28,129,5,21.1
1101,13,12,2024-01-21,Paper Towels,Household,730,377,17.57,15.64,4.93,123,6,21.5
1102,13,18,2024-01-22,Paper Towels,Household,730,359,18.29,16.93,4.5,128,0,19.6
1103,13,16,2024-01-23,Paper Towels,Household,730,343,17.71,16.86,4.5,124,1,19.4
1104,13,16,2024-01-24,Paper Towels,Household,730,327,17.57,17.0,4.54,123,2,18.6
1105,13,17,2024-01-25,Paper Towels,Household,730,310,16.43,17.14,3.15,115,3,18.9
1106,13,27,2024-01-26,Paper Towels,Household,730,283,18.29,18.14,4.86,128,4,15.5
1107,13,15,2024-01-27,Paper Towels,Household,730,268,17.29,17.86,4.68,121,5,15.5
1108,13,19,2024-01-28,Paper Towels,Household,730,249,18.29,17.93,4.07,128,6,13.6
1109,13,18,2024-01-29,Paper Towels,Household,730,231,18.29,18.29,4.07,128,0,12.6
1110,13,8,2024-01-30,Paper Towels,Household,730,223,17.14,17.43,5.64,120,1,13.0
1111,13,10,2024-01-31,Paper Towels,Household,730,213,16.29,16.93,6.26,114,2,13.1
1112,13,12,2024-02-01,Paper Towels,Household,730,450,15.57,16.0,6.45,109,3,28.9
1113,13,0,2024-02-02,Paper Towels,Household,730,450,11.71,15.0,6.55,82,4,38.4
1114,13,21,2024-02-03,Paper Towels,Household,730,429,12.57,14.93,7.39,88,5,34.1
1115,13,20,2024-02-04,Paper Towels,Household,730,409,12.71,15.5,7.54,89,6,32.2
1116,13,24,2024-02-05,Paper Towels,Household,730,385,13.57,15.93,8.52,95,0,28.4
1117,13,12,2024-02-06,Paper Towels,Household,730,373,14.14,15.64,8.21,99,1,26.4
1118,13,17,2024-02-07,Paper Towels,Household,730,356,15.14,15.71,8.05,106,2,23.5
1119,13,15,2024-02-08,Paper Towels,Household,730,341,15.57,15.57,7.93,109,3,21.9
1120,13,24,2024-02-09,Paper Towels,Household,730,317,19.0,15.36,4.55,133,4,16.7
1121,13,25,2024-02-10,Paper Towels,Household,730,292,19.57,16.07,5.06,137,5,14.9
1122,13,20,2024-02-11,Paper Towels,Household,730,272,19.57,16.14,5.06,137,6,13.9
1123,13,15,2024-02-12,Paper Towels,Household,730,257,18.29,15.93,4.89,128,0,14.1
1124,13,16,2024-02-13,Paper Towels,Household,730,241,18.86,16.5,4.22,132,1,12.8
1125,13,18,2024-02-14,Paper Towels,Household,730,223,19.0,17.07,4.16,133,2,11.7
1126,13,19,2024-02-15,Paper Towels,Household,730,450,19.57,17.57,3.78,137,3,23.0
1127,13,14,2024-02-16,Paper Towels,Household,730,436,18.14,18.57,3.72,127,4,24.0
1128,13,19,2024-02-17,Paper Towels,Household,730,417,17.29,18.43,2.29,121,5,24.1
1129,13,18,2024-02-18,Paper Towels,Household,730,399,17.0,18.29,2.0,119,6,23.5
1130,13,19,2024-02-19,Paper Towels,Household,730,380,17.57,17.93,1.9,123,0,21.6
1131,13,7,2024-02-20,Paper Towels,Household,730,373,16.29,17.57,4.46,114,1,22.9
1132,13,16,2024-02-21,Paper Towels,Household,730,357,16.0,17.5,4.4,112,2,22.3
1133,13,27,2024-02-22,Paper Towels,Household,730,330,17.14,18.36,6.04,120,3,19.3
1134,13,9,2024-02-23,Paper Towels,Household,730,321,16.43,17.29,6.73,115,4,19.5
1135,13,23,2024-02-24,Paper Towels,Household,730,298,17.0,17.14,7.14,119,5,17.5
1136,13,23,2024-02-25,Paper Towels,Household,730,275,17.71,17.36,7.5,124,6,15.5
1137,13,11,2024-02-26,Paper Towels,Household,730,264,16.57,17.07,7.87,116,0,15.9
1138,13,15,2024-02-27,Paper Towels,Household,730,249,17.71,17.0,6.75,124,1,14.1
1139,13,23,2024-02-28,Paper Towels,Household,730,226,18.71,17.36,6.97,131,2,12.1
1140,13,17,2024-02-29,Paper Towels,Household,730,450,17.29,17.21,5.94,121,3,26.0
